Datetime,O3
2019-06-01 04:00:00,23.4
2019-06-01 05:00:00,22.0
2019-06-01 06:00:00,24.3
2019-06-01 07:00:00,26.4
2019-06-01 08:00:00,28.1
2019-06-01 09:00:00,30.5
2019-06-01 10:00:00,32.1
2019-06-01 11:00:00,34.1
2019-06-01 12:00:00,35.7
2019-06-01 13:00:00,36.6
2019-06-01 14:00:00,36.5
2019-06-01 15:00:00,36.1
2019-06-01 16:00:00,36.5
2019-06-01 17:00:00,36.6
2019-06-01 18:00:00,36.2
2019-06-01 19:00:00,35.5
2019-06-01 20:00:00,33.2
2019-06-01 21:00:00,31.5
2019-06-01 22:00:00,30.6
2019-06-01 23:00:00,30.5
2019-07-01 00:00:00,28.2
2019-07-01 01:00:00,27.4
2019-07-01 02:00:00,27.5
2019-07-01 03:00:00,24.4
2019-07-01 04:00:00,20.5
2019-07-01 05:00:00,17.9
2019-07-01 06:00:00,18.3
2019-07-01 07:00:00,20.3
2019-07-01 08:00:00,22.0
2019-07-01 09:00:00,24.9
2019-07-01 10:00:00,26.8
2019-07-01 11:00:00,28.8
2019-07-01 12:00:00,31.3
2019-07-01 13:00:00,33.0
2019-07-01 14:00:00,34.2
2019-07-01 15:00:00,34.9
2019-07-01 16:00:00,35.5
2019-07-01 17:00:00,35.5
2019-07-01 18:00:00,35.0
2019-07-01 19:00:00,34.4
2019-07-01 20:00:00,31.8
2019-07-01 21:00:00,29.4
2019-07-01 22:00:00,28.4
2019-07-01 23:00:00,27.6
